politische_gemeinde;bfs_nr;bezirk_bezeichnung;bezirk_nr;siedlung;einwohner_per_31_12_2018;plz;ortschaft;primarschulgemeinde;sekundarschulgemeinde;evang_kirchgemeinde;kath_kirchgemeinde
Arbon;4401;Arbon;2011;Strandboden;x;9320;Frasnacht;Frasnacht;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Wiigarte (Arbon);104;9320;Arbon;Arbon;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Winzelwies;228;9320;Frasnacht;Frasnacht;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Buchhorn;26;9320;Frasnacht;Frasnacht;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Chratzere;32;9320;Frasnacht;Frasnacht;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Feile;403;9320;Stachen;Stachen;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Neusätz;83;9320;Arbon;Arbon;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Reben Nord;371;9320;Arbon;Arbon;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Scheidweg;301;9320;Frasnacht;Frasnacht;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Speiserlehn;59;9320;Stachen;Stachen;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Stachen;94;9320;Stachen;Stachen;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Stacherholz;1017;9320;Arbon;Arbon;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Stadelägger;21;9320;Stachen;Stachen;Arbon;Arbon;Arbon
Arbon;4401;Arbon;2011;Wiigarte (Frasnacht);21;9320;Frasnacht;Frasnacht;Arbon;Arbon;Arbon
Basadingen-Schlattingen;4536;Frauenfeld;2012;Chalchofe;10;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Egg;x;8255;Schlattingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Heerenweg;x;8255;Schlattingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Josenbuck;x;8255;Schlattingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Rootebuck;x;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Styghalde;x;8476;Unterstammheim (ZH);Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Sunnenhof;x;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Basadingen;1017;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Belzhalden;10;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Bodenacker;x;8255;Schlattingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Egelsee;x;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Horbi;8;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Tägerbuch;7;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Waldesruh;x;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Bargi;7;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Bodental;x;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Eschenbuck;x;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Müllerswies;x;8254;Basadingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Schlattingen;733;8255;Schlattingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Basadingen-Schlattingen;4536;Frauenfeld;2012;Wolfsgruben;x;8255;Schlattingen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Berg;4891;Weinfelden;2015;Altismoos;x;8572;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Andhausen;204;8572;Andhausen;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Berg;2196;8262;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Breitenstein;7;8572;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Briedenhof;x;8572;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Graltshausen;76;8572;Graltshausen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Berg
Berg;4891;Weinfelden;2015;Lanzendorn;17;8572;Graltshausen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Berg
Berg;4891;Weinfelden;2015;Mühletobel;x;8584;Opfershofen;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Unterhard (Gemeinde Berg);16;8570;Weinfelden;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Alpenblick;x;8576;Mauren;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Ast;20;8572;Berg;Kemmental;Kemmental;Alterswilen-Hugelshofen, Berg;Berg
Berg;4891;Weinfelden;2015;Hohenalber;13;8572;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Höggershard;x;8570;Weinfelden;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Lantershof;12;8572;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Last;x;8576;Mauren;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Oberopfershofen (Gemeinde Berg);6;8584;Opfershofen;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Beckelswilen;21;8572;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Guntershausen bei Berg;155;8572;Guntershausen b. Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Heimenlachen;17;8572;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Hüttliberg;x;8572;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Kehlhof;153;8572;Berg;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Mauren;458;8576;Mauren;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Opfershofen (Gemeinde Berg);8;8584;Opfershofen;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berg;4891;Weinfelden;2015;Prestenberg;9;8576;Mauren;Berg-Birwinken;Berg-Birwinken;Berg;Berg
Berlingen;4801;Frauenfeld;2012;Lochmüli;x;8267;Berlingen;Berlingen;Steckborn;Berlingen;Steckborn
Berlingen;4801;Frauenfeld;2012;Berlingen;713;8267;Berlingen;Berlingen;Steckborn;Berlingen;Steckborn
Berlingen;4801;Frauenfeld;2012;Eschlibach;x;8267;Berlingen;Berlingen;Steckborn;Berlingen;Steckborn
Berlingen;4801;Frauenfeld;2012;Halden;57;8267;Berlingen;Berlingen;Steckborn;Berlingen;Steckborn
Berlingen;4801;Frauenfeld;2012;Obermüli;x;8267;Berlingen;Berlingen;Steckborn;Berlingen;Steckborn
Berlingen;4801;Frauenfeld;2012;Enge;19;8267;Berlingen;Berlingen;Steckborn;Berlingen;Steckborn
Berlingen;4801;Frauenfeld;2012;Jüch;93;8267;Berlingen;Berlingen;Steckborn;Berlingen;Steckborn
Bettwiesen;4716;Münchwilen;2014;Alpenblick;41;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Auenhof;x;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Bilchen;86;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Grüenau;6;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Oberdorf;264;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Schloss;6;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Stocken;11;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Waad;7;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Winkel;11;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Anet;19;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Im Grund;148;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Langacker;20;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Schlössli;8;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Stägenacker;115;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Usserdorf;48;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Vogelhärd;x;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Vögelisegg;x;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Bettwiesen Dorf;317;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Neustocken;x;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Sonnenhalde;120;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bettwiesen;4716;Münchwilen;2014;Sonnenhof;x;9553;Bettwiesen;Bettwiesen;Affeltrangen;Affeltrangen;Bettwiesen
Bichelsee-Balterswil;4721;Münchwilen;2014;Balterswil;1353;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Bärlischwand;x;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Dussnang;Dussnang
Bichelsee-Balterswil;4721;Münchwilen;2014;Duggisholz;x;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Gampf;x;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Haselberg;7;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Horn;x;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Niederhofen;106;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Niederwies;18;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Rietwies;6;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Schüürli;x;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Zielwies;x;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Bichelsee;761;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Furth;x;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Grund;x;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Höfli;44;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Höhenacker;x;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Ifwil;262;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Itaslen;181;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Kienberg;14;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Lochwies;12;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Loh;26;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Brenngrütti;8;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Halde;x;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Hinter Sattellegi;x;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Landsberg;x;8362;Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Lützelweid;11;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Schuel;x;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Steig;10;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Bichelsee-Balterswil;4721;Münchwilen;2014;Vorder Sattellegi;x;8363;Bichelsee;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee-Balterswil;Bichelsee
Birwinken;4901;Weinfelden;2015;Altighofen;9;8585;Mattwil;Berg-Birwinken;Berg-Birwinken;Langrickenbach-Birwinken;Berg
Birwinken;4901;Weinfelden;2015;Birwinken;160;8585;Birwinken;Berg-Birwinken;Berg-Birwinken;Langrickenbach-Birwinken;Berg
Birwinken;4901;Weinfelden;2015;Buch;63;8586;Buch b. Kümmertshausen;Erlen;Erlen;Langrickenbach-Birwinken;Altnau-Güttingen-Münsterlingen
Birwinken;4901;Weinfelden;2015;Eckartshausen;27;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Klarsreuti;77;8585;Klarsreuti;Berg-Birwinken;Berg-Birwinken;Langrickenbach-Birwinken;Altnau-Güttingen-Münsterlingen
Birwinken;4901;Weinfelden;2015;Lenzenhaus;46;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Andwil;219;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Blumenau;7;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Guggenbühl;37;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Happerswil;184;8585;Happerswil;Berg-Birwinken;Berg-Birwinken;Langrickenbach-Birwinken;Altnau-Güttingen-Münsterlingen
Birwinken;4901;Weinfelden;2015;Heimenhofen;91;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Mairüti;11;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Mattwil;330;8585;Mattwil;Berg-Birwinken;Berg-Birwinken;Langrickenbach-Birwinken;Berg
Birwinken;4901;Weinfelden;2015;Neuhof;x;8585;Klarsreuti;Berg-Birwinken;Berg-Birwinken;Langrickenbach-Birwinken;Altnau-Güttingen-Münsterlingen
Birwinken;4901;Weinfelden;2015;Oberandwil;37;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Rebhaus;x;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Rietwies;x;8585;Mattwil;Berg-Birwinken;Berg-Birwinken;Langrickenbach-Birwinken;Berg
Birwinken;4901;Weinfelden;2015;Säge;x;8586;Andwil;Erlen;Erlen;Andwil;Sulgen
Birwinken;4901;Weinfelden;2015;Scherrersholz;11;8585;Birwinken;Berg-Birwinken;Berg-Birwinken;Langrickenbach-Birwinken;Berg
Bischofszell;4471;Weinfelden;2015;Brugglen;13;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Chueweid;21;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Dörfli;39;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Bischofszell
Bischofszell;4471;Weinfelden;2015;Friedberg;x;9223;Schweizersholz;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Bischofszell;4471;Weinfelden;2015;Hauswiese;38;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Muggensturm;x;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Ober Ghögg;18;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Ober Leuenhaus;7;9223;Schweizersholz;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Rietwiese;80;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Sattelbogen;100;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Schönfeld;21;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Sittertal;656;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Tümpfel;x;9223;Schweizersholz;Bischofszell;Bischofszell;Sulgen-Kradolf;Sulgen
Bischofszell;4471;Weinfelden;2015;Unter Ghögg;x;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Waldplatz;8;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Bischofszell, Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Bisrüti;436;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Bruggwiesen;110;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Entetswil;23;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Gihl;159;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Hackborn;15;9223;Schweizersholz;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Katzensteig;12;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Ober Heuberg;11;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Schweizersholz;25;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Bischofszell, Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Städeli;11;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Türkei;82;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Unter Heuberg;7;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Unter Leuenhaus;x;9223;Schweizersholz;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Andrüti;19;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Berg;227;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Bischofszell Stadt;2985;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Buch;x;9223;Schweizersholz;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Buchrüti;x;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Bärenwiesli;x;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Gigershüsli;35;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Gloggershaus;x;9223;Schweizersholz;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Gwand;9;9223;Schweizersholz;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Halden;238;9223;Halden;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Hasleren;35;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Junkersbühl;x;9223;Schweizersholz;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Kenzenau;23;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Letten;211;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Rengishalden;6;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Riederen;x;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Sonnenhügel;x;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Stich;23;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Stocken;188;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Tannen;6;9223;Schweizersholz;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Thurfeld;38;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Waldbach;x;9223;Schweizersholz;Bischofszell;Bischofszell;Neukirch an der Thur;Bischofszell
Bischofszell;4471;Weinfelden;2015;Waldegg;x;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Bischofszell;4471;Weinfelden;2015;Waldruh;x;9223;Halden;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Heiligkreuz
Bischofszell;4471;Weinfelden;2015;Winkeln;6;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
